image_name,label
88424ae7-8594-4c95-89bc-fea1c3ff453e,negative
0f20f038-0dc7-4e62-8d3d-5c16821c2559,negative
3890ec60-bddd-4740-a745-956b9673ab30,negative
fbe911c1-690e-4f4b-89c9-77d5df358124,neutral
b2524ffe-9131-41a8-ae41-c3cde1bd1030,neutral
9100e34e-a7ef-4b0c-b354-6398320bf81c,negative
bfb0848a-c726-4922-acff-93049fdd5e2f,neutral
738ac31d-b056-46ea-ae7e-19709bc30648,negative
9b6c2b77-cd9f-47b4-b8d1-7289194e4c43,negative
592c77d9-9e19-44ed-8fd9-1609b95900fe,neutral
34cca9bd-9974-47fd-a3ad-8868d02b15b4,neutral
362f2646-3ebd-4b44-a028-002e676aaa19,negative
60573625-eb00-4964-9778-d5159041eb30,neutral
7b8ccebe-a0c7-4858-b84a-5884f9fc2a7e,negative
528242da-119e-4950-bd42-71f9a5641d1c,negative
dc472f5a-076e-4f7f-bcdf-c687c756da33,neutral
4788baf3-760a-43a1-97c1-020a1451d676,neutral
aa83faa6-0808-4f84-8aef-03afa5443f4c,neutral
69369618-46a2-4f48-85d3-f6c7b20b880d,positive
6a37672b-2e73-4749-b32c-2acc14be9def,negative
57d7abda-c0c2-4e5e-83ce-3098e8bb4fde,negative
4c8e142e-d043-4319-bacf-938fe3246ca6,neutral
6671808e-fb3e-4ed3-a171-92ad713282a2,negative
3fd07c3c-82a5-46c7-a4c5-42b0866302c7,positive
e71aa3a8-ce75-4e28-b89d-33544aeaf99f,negative
d9cd7087-4e24-4a90-b3ac-9cb84e093d91,negative
e48ffccf-f9a5-4028-983f-090b6085c316,neutral
50273610-b875-49f7-befd-94f97dbca971,neutral
03adeac1-9106-4c71-8fee-c72b268074cb,neutral
fe144940-732e-4b8f-86ec-6ea247fb820c,negative
71dd0f05-bb8d-4c5b-bf62-6ccd43b5c083,negative
5277ea22-833e-456e-b8ad-02dc847c1a13,positive
f660a763-34d1-4af5-968d-3f530edd602f,negative
dfd397ef-a365-4e05-bd06-276856480e1f,neutral
92ebeb06-a139-42e2-a093-12a2cb48f4b6,neutral
d03de6b2-2e97-431b-8acc-019ee6c498f8,neutral
b76fbb15-4982-4692-bd13-ef1c0841f867,neutral
990972d0-7444-4b90-bf79-e39661be5668,positive
b998df4b-fbd3-41b6-be9b-b4e249682765,neutral
66989b61-911b-4a81-985f-1a5fe44a0b88,positive
38c2215c-6402-421a-ace7-504bc692187d,neutral
db2f9c33-c3f7-43da-893f-b67ff5ac0e8d,neutral
201ed34b-4c4c-4ae6-8960-ed09374c9eb8,negative
2e48d671-eba2-4ce9-aee7-3c1a65cc8062,negative
e4af5c91-28d8-4aa1-8c1a-75f8c33eb69e,negative
be261e5c-aa1f-40de-8d4f-fd59f32a7b71,negative
27421118-5e9c-450a-9ffd-5b084620b1cc,negative
27f50215-c773-41f6-a375-581555516158,negative
828094e0-4153-4c40-ae1e-075954d9ca66,positive
9bc2f4e9-bafc-46d6-93c3-80af3ee0b75e,neutral
1e8c97b4-3dc4-4b99-9461-3e9769ca52ef,neutral
bc81cd41-f302-43b2-95c7-2a3b8fe10fc5,negative
b2edfb35-3300-469d-b0b4-46c7aab60ba7,negative
8763ea38-fdae-41f0-8a13-4b3e446b5b3c,neutral
d15e1d6a-0d6d-4258-813f-62c8fa7e9a2b,negative
afe66c1f-16a1-4d52-a8c3-ea9a68d078a1,negative
8cccdff9-cbe5-4837-b5ac-0be1c229a0e6,neutral
1670ff1d-1a1f-4d38-a333-c4d68fd7c2be,negative
2f0d5e60-7e17-451c-bbaf-37d44403642d,neutral
e99f4fb8-3782-4abf-aed3-2db57e51512b,negative
4993f36a-dc6c-42a2-9ed2-82dce0a2b6a1,negative
024a8425-a6c7-43a5-8fcf-b6b8aabaeae7,negative
c0e63772-c634-49e4-b9e8-1fde78e62ed8,negative
bc0171a5-2fae-4224-a6bc-112b5049b513,negative
cea4f4c6-b277-4d7f-9af3-b573a927a940,neutral
277651d2-e314-48f5-8695-cb7b9300a087,negative
bb1b0b52-46a5-4ae1-a2a2-6468e0035d32,negative
1ff5cf44-c4cf-40c3-b75c-7772fe2cd911,negative
fef60dc8-2658-4d3e-91ed-565cddacbe23,neutral
bba4e0e2-8cd2-4d99-97ab-1609be67c12b,neutral
34fd4f0c-3ce7-4ff5-83dc-87a12bd4d3bb,neutral
53afb487-65a2-456c-99c9-9f29426b9124,negative
01453d0f-ace8-4327-8369-97daffdf1bd1,neutral
c05ba47f-78e5-4a24-b461-9494076c193e,negative
1eac5435-7e67-4be3-9182-5f78094a0fc1,negative
b0de41fa-b201-47b1-aa51-08b78c099b68,neutral
8ae17b1a-173d-4b00-8eb8-e6c73416f6fb,neutral
4000df8c-b83c-44d2-a9ba-6880b9212a1d,negative
c18139bc-a5c1-4a9d-8227-0a7906d6f2e8,negative
2ab0064b-1238-4b63-adb0-c42eec9669f2,neutral
6cd3da5e-7f56-4ce3-baac-f4e853200116,neutral
50ad5417-83f3-4a96-9977-48756e3e183a,neutral
87a774ee-e737-411b-b8d0-e547a39f95f0,negative
1ea151e4-89bf-41c9-9966-e3b58c29a7dd,negative
83c64dc1-daf4-4049-91d4-e01402525e84,negative
cf8b45d0-dfed-4217-8827-222a929b1a0a,negative
fb30594f-4f86-41a3-a3c4-e487153859b1,negative
7c621fb9-818c-45c3-b04a-574eb19f8452,negative
9c5c1216-a254-413c-879c-9fe6740fd2f1,negative
f6dc1b09-e731-464e-9f6b-9c7016a76ee8,negative
04445c62-948b-48cb-8559-f016b42ca4dc,negative
4224e3f3-c0a9-4ab4-acef-6715f6fc3e9c,negative
1a990098-6c3f-400e-9d12-6424afda95f7,negative
be75c06c-590c-4ded-b9d2-a9b3ef8ab2b8,negative
6a16a130-0928-4e01-81ad-cd5b9ff37d4c,negative
1c048c00-f805-47b1-809e-ea165b5b682d,negative
1daae8b8-fe80-48d3-9bfd-3438bac8cb71,neutral
08e234e6-1246-4b7b-9c2a-89ed384440ee,neutral
533a8d53-0707-4aee-8b2b-9466e9403f30,negative
255b1af6-df0e-438d-a76d-5c9b3abf0416,negative
3b7dc014-0837-44e9-9a25-4118d2a00d6d,positive
1395710a-67bc-4d25-925f-48884355c1d1,neutral
9be86446-44c9-4e01-bc46-a7194358dad3,neutral
99186e27-a012-4ffb-b8c9-c221cb2c608d,neutral
2ac91d10-6c7b-4e54-9f02-903e582922e7,negative
d2330ed6-83a1-4e9b-b814-2a9d5f5af58e,negative
708fb230-99f2-45c8-9fb2-7b0c91d1673d,negative
335e987a-3f75-4c64-b7bf-32204817f101,negative
3fc5dc94-7cda-4062-b00c-2c7d78607536,negative
35da3211-023f-487c-b118-9aabae289600,positive
15d99b9f-c32d-410b-b57a-75a4ae07d87d,negative
be348727-bade-4c73-93eb-bbbe5f8785fe,neutral
81b6752b-6c57-4c23-9c60-dcf742af0800,neutral
7705e6d3-af84-48e0-8a11-0a3dc950feb5,negative
55cd3d4f-5426-49bf-9731-b6f4984646d3,negative
2539ebeb-4331-4797-842b-63f590ee0175,negative
d10a32b7-02e6-45d6-a830-586cbb97a4e7,negative
f2222d6f-d288-4921-8b74-22cc766d888b,negative
b5b1c1fa-5793-4862-9673-055fe2ef6004,positive
fb152767-9b0b-4a8b-85e2-85e11e6abeac,negative
f09727b9-cbd4-4fc4-9818-98c3b45c6a63,neutral
aa01d78e-d96e-4838-a0d4-9b2c666ac052,neutral
fe3d358c-b5d8-4f0e-94aa-14850099ebf5,negative
1698307d-7d50-4c45-94d2-e16ec10d4a65,negative
2087a120-5311-420c-bdd3-460dfd2dad5e,negative
ad76173f-5d26-4ab2-9ccc-bfaa29390189,neutral
1cb11257-50c9-4d60-a834-d28778ecccc1,negative
126be917-9cd6-4bc9-92b9-22527286a88b,negative
c56e0e11-9ecd-43fc-94eb-4c7a9cf4de51,negative
14eb7f45-9fb8-4c6d-b367-425058cdbf2c,negative
a69b211b-dced-42de-96db-a52b7e746f9f,negative
c188b0d9-6c01-4017-9ce5-ebd62efd9a63,neutral
127ccb96-c06b-43f8-b9a1-3e90e19f0151,negative
efcbde85-df89-444f-ba86-569ea46ab001,positive
6e80c3cb-eddb-4038-9823-aa5b3b9e15a3,positive
a88b0834-e68d-417a-9ab2-5dd4a15891ac,negative
29c5f101-f6e4-4831-a37e-b0f558584eaa,neutral
970dd79c-e7eb-4429-9a6a-9ea7e731f007,negative
825c9bdd-b659-40bc-a325-c22fd55a25c5,negative
ac71f236-a482-4221-9d1c-a5b3eca75b7b,negative
8757052a-b176-46c6-9a6a-de7c348b6da6,negative
aa1da86d-8488-4ef0-8959-3ecfeee75f3a,positive
4d4f7333-6637-4373-aed9-a5f660c02ebc,negative
d2d5ca31-bedf-4a37-9b46-07b12e71863f,negative
53ac2c6d-b942-4d14-9ff4-b4f515834d2e,negative
11a136e2-bee8-483a-a427-70af76d09426,negative
5b17492b-0211-4b8f-b5f9-ae786a937291,negative
a6a23cf6-c4a1-43a2-8df9-e0b11c075c9f,negative
48dcb32b-ebd5-42d9-85bd-ad956cdaf188,negative
64c5b91c-8334-4951-a8b6-ab5d8dfb2ca8,negative
cc26fe1a-cb46-46c6-8cfa-a8a4d2821c9a,neutral
383c8b92-fc46-4df8-b66d-7cbc7e18a01f,neutral
8fff8f48-9485-4cb7-80de-1aed6e943cf8,neutral
92cd0338-7074-4e49-a929-9736b2b4239a,positive
faa09cb4-d387-49d4-b7b9-cb77c7cdad8d,negative
eeb2eade-a0a5-4331-ab4d-1e501bcde8d7,neutral
2d343d68-25d8-4f42-989e-97f5cb8264fe,negative
68718f2f-4474-4d13-b567-9ff1744cb68d,neutral
a81ab35d-6c7e-4f8d-8adc-6e799edd6c27,negative
9898b97c-3c80-4076-9c31-b98cf9b5a3ae,negative
8b8e981d-f000-43c6-a05c-aba23743707f,neutral
076f5230-973b-4e35-9055-0a828fcf60d7,negative
032391d3-ff90-45b7-8cb2-69d3e3a37e85,neutral
e44c8fa5-ba15-4905-b908-f3b3f152baf5,negative
16e3abc0-dbf5-44b5-b5ed-13e7a9470ed5,neutral
4e27458c-3272-42f4-b22f-a2378576c68c,neutral
96629656-9c77-42e2-a9aa-d4a940966933,positive
89bc8732-2567-4e87-9c75-3065543fbab2,neutral
5e5009be-fe3d-4ca8-b826-fc0b4b898cb2,negative
2e2e42d8-86a4-4c35-be05-fb74d62ad122,negative
439ff249-67b5-4584-97d0-3677924d5ad8,negative
548a0860-39fd-49dd-9067-35b6fb87bed5,negative
9501ae35-1f15-4541-be00-b3e5544fd7d1,negative
74dc183d-ec22-45b6-87ee-928cbef61f59,negative
8bf65abf-f2e6-4afe-a080-b949587f38f7,neutral
6aec927d-bdd8-4343-8a63-3a83fdaf6fc2,neutral
dd41c0d4-9722-4fc0-9a36-f5e55bbce455,neutral
34a56a0e-fc1a-43e7-b7c4-d3259ddbbb68,negative
30f7abb2-4866-4013-9e2d-775964f51878,neutral
3404cf27-a792-49c6-899d-23c4b1177981,neutral
ddaee642-7618-4f6d-a49a-209a8384d58a,negative
530c1c8a-4de1-4d36-8bfe-74415cf821f1,negative
9f80be0c-b91e-48f2-83a7-159fc20d7e48,negative
1b8c3696-ca8f-4243-8f0d-4c157704e383,neutral
736ee2a6-d48a-432b-9849-9664251a9fe2,negative
0e0f11a0-5f2f-4929-81d3-0d19ae6b84c2,negative
7a16fde0-883e-497f-95d3-32d6451b83c3,neutral
e21ed097-0372-49d0-91dd-1962bee419ee,negative
78d7325a-9536-428b-a094-f72e1f701220,neutral
1a37cb01-5788-417b-8eb4-623e18e78436,neutral
f774a90e-4d83-4427-a8b6-d942ba657590,negative
4da550e0-780c-41df-88e0-f3a0887e9a36,negative
cec384b2-8125-4c55-acc6-ec23502110bd,negative
6b7c9949-2ec3-4463-bf6b-a0fa7be86db4,negative
cf583562-bc01-46aa-b806-f1baef5672ae,neutral
32017628-8ddf-47c3-a9b3-c4a8e66386cc,neutral
d47f0a1d-e57c-4afc-869e-c95503583124,positive
0fa13365-be02-47e8-b40c-53bf6c430f15,negative
05f42998-e41c-4945-81a7-ebb4bc5bf0df,neutral
9284356f-1409-4f1a-abc0-b2f131c3c96b,negative
296e8b31-2d19-48f7-bf3e-3aa4f0498e7b,neutral
6e866ee9-3f3c-42a4-8307-bf7a3f5ea881,neutral
e159b105-6c11-4531-94b5-4c33749a46b0,neutral
e938ee96-a4a3-44b8-80b8-1b5d55da9b47,positive
4c7c5eac-1176-4a8a-9391-6f2ae9c58a43,negative
8a2dc048-e01f-4e67-a37b-7ccb377238f8,neutral
d18ba403-5fd6-4e20-8d78-2c22c0477a8e,neutral
cd52655e-8b04-44dc-b2ee-dd1984a8be4c,positive
e23de7e4-1927-4a41-9417-c656b120fb44,negative
fdef66d3-71c9-4747-b175-2bf513b30054,negative
e1ff1dc3-610a-4418-a0a1-8a6d5115ecbc,negative
42655d4f-1bdb-4359-a123-33ea5c7a35ae,negative
22a43d0d-4a44-4f83-86a5-e9877a73ee2c,neutral
0e579ab1-6fa6-4803-b8d6-6f4aef98dcc0,positive
76136ce2-a32c-460f-a6aa-04d0a00026e1,negative
76090178-9a96-449b-a4e1-fa8201af26e7,neutral
1f294235-a162-4f81-a29c-0f5da6d80701,neutral
f5ebdd72-2373-4888-9351-2f8bc9bc44b4,neutral
ef4f55b6-52ec-46dd-8214-234300d5a1f7,neutral
e85740a7-4ce2-45d8-9853-d5e6182357b0,positive
52567932-a355-45ea-8a7a-6b16c0a71df3,neutral
e26cb20f-e99a-440f-82f3-252ee404e7fa,negative
aecb3517-97a7-468c-859c-9e1d2b0f73c9,positive
9d66ca6b-0ed0-4ff3-87d8-7861a86a6887,negative
37d7b69e-db60-4e93-ac0e-b7ef941c62db,negative
4d9fea91-6ef9-422a-a8aa-70c12dfc8d52,negative
012aa2c6-8b0a-4845-9846-4f35ae49f942,negative
d8d5ade5-8bbe-44a1-a944-87e7803fb662,positive
3101cb3f-17d9-452f-83fd-c33f9eee092d,neutral
371039a4-863c-47c7-b556-9fde5ef57af7,neutral
c85aca19-afa2-49c4-963e-ee769bc2c3f5,negative
ecaf498e-280c-4aca-9fbe-5d7ca9f24856,negative
ea485a17-dc1c-4e9a-ba8d-8e5a98202e2d,positive
676e7172-47a2-4121-b618-2528963073fb,positive
f807935d-25fc-4005-8411-8bfc773fd40f,neutral
06904a11-b1f1-479d-aa38-db3d700a0073,neutral
5bcff503-5343-45ff-9f7e-1c78d6b33a5e,neutral
03b03667-b471-4010-be18-042b5074e618,negative
4a350fb9-18df-4fbe-ab4a-8059fb74dd23,negative
fbdd046e-1e70-4fca-9547-e94668572c38,neutral
bdb5d6af-5889-413b-ba12-3846ff4bd077,neutral
40538583-874f-4c74-b1d2-96e7a2f4ad81,neutral
e057780c-a7ce-4846-b70f-b7b90900ae45,neutral
0b68ad8d-4692-47dd-8dce-b700a88035ce,neutral
b2c6f2ba-fd8b-43d8-9c5f-38ec7e7d8ed4,neutral
74531116-afc2-42c3-80f3-24f01a911f3e,neutral
87c4b362-f1a7-4e9a-8fc7-096c7d046a07,neutral
cfbb735d-8034-458a-b03b-aaf370c63004,neutral
9f0c6d12-bf43-4159-aea4-c8df0efaaa2b,negative
800cd994-20d2-4ce1-90ce-241ffd28f838,neutral
d5843340-df24-4d77-a0c5-a7bdf834640a,neutral
5ef22295-0251-4265-bb23-860a8edb537f,neutral
68eb4a99-54a1-49eb-a39a-082fdaf2578b,neutral
8c910423-733a-45e5-b5e0-0be0ebe81b32,positive
34da24c5-83b7-42a2-8a9d-1591554da445,neutral
b3b49da8-8ca9-4b9a-b11a-7c7005246be6,neutral
3ea6fbb8-536e-4a3d-a096-804a16629e85,negative
e40d7f2a-a6fb-49a7-8b66-43e8bb404ec9,neutral
68ee89a3-ffdb-4342-86ab-274e2e5fbe52,negative
683c9fe2-f531-4204-89bb-7e4b09f516da,neutral
e6f19500-793f-452a-aaed-a5f661a0f263,neutral
2fd1d4fd-45e5-4b16-918b-cc8fafb80b96,neutral
1166bc76-0c84-4c37-962b-3ad6e239da4a,neutral
1df5d043-8837-44ea-82b5-8b74ce2bfc83,neutral
96049863-fef7-40ff-ab7a-7ca262c9c867,neutral
3d147478-dab0-4a2b-996f-1ba9256cf21e,negative
d827e74c-7aa7-4264-bffe-aa61cd60c909,negative
32033983-2af5-45a4-935a-900a82339225,positive
34b7f9cd-72b1-4318-b8a1-5c57e72b976f,neutral
150d08f4-a4b3-4952-86a6-bdca2cbba04c,negative
0a271b22-2af8-4a0f-908a-e6aee986765d,positive
460f6355-4c45-46ea-8311-ddd570236227,neutral
00134a75-5fb5-498b-a77b-43783a901b55,neutral
6adf3fd5-6edf-4101-9cc5-b1479f4ec3b7,neutral
c668d3a2-d484-47d6-8dbf-81ceb8787582,neutral
12f7ec51-bd36-4e06-9273-d5590289425e,neutral
285e7eff-2e97-46be-a9fd-b0719687de6d,neutral
63fd7b56-9345-4fa4-ae4d-fe614841a55f,neutral
4509e5a4-a1b5-4190-bebb-48232c3cb0ca,neutral
88e65377-37d6-4e5f-8c98-76966cb330eb,negative
98dbb8cd-4f96-4f8f-bcc9-b9afecafac65,neutral
b69d61d8-023c-459d-8d9d-e105ce369447,negative
852e08c4-4c2f-4bdd-b3f7-5ea583460a94,neutral
26cc0e7f-f556-4c70-87ec-44ecf6635335,negative
1582bf41-0411-4e63-98f4-dac46c58750d,negative
b7bc12c0-3210-475a-a85e-54b585ee4d7c,negative
ed7836a3-3083-4d40-9481-e8ae6bfdcd65,neutral
9daeeda6-99ac-4d3a-8d84-7c6b95ba83a8,neutral
6dd003d9-4f17-4f31-941a-1899440d1b93,neutral
9a2ca45c-419b-476a-829c-31b5cd06fdb9,negative
0672ded0-0fad-40a5-8be4-4651f96b5833,negative
dbc24b6f-105e-483c-aa70-aa55d7f5df9a,negative
a3b2be77-d2c3-4734-a378-77246ec0c7c2,negative
3326754e-8410-48a6-99db-6a9045ababb7,negative
219632bb-4854-43fe-af82-689b61527b9c,neutral
a8cb11b1-1ee4-4c5f-a3e7-8e080bcd43fd,neutral
b604a341-74fb-4dee-856c-bf6b873a67d8,negative
87db5409-3fe2-4360-baa9-890065d5d916,negative
5f62c387-d402-4b0d-a60c-6cb12960bd91,neutral
987f3e5f-c1dc-45a7-b9f7-fa0b7668019a,negative
ca327bfd-4d54-4c50-8a87-272994703306,negative
b8d5ff0f-ec28-4c62-91c5-16dd2b967ef6,neutral
ca73d889-1fea-4d7c-941a-c07d81031015,neutral
5e60e521-0619-4895-b3c7-56d1544bc85b,neutral
ac37d6cf-c521-4710-8c63-791ee89e4ff8,neutral
44d6de9c-6a9c-4864-8cca-7d6eeac3af30,neutral
45dce4bc-b4cf-4238-975f-a8c97424da9d,negative
43f8f160-5181-4ce8-995a-4cce9b933801,negative
526cd78e-7650-49c8-92b1-99d21dccdda8,negative
b8567cbc-85bb-4fcb-b93a-a5d758a27f07,neutral
fefddba1-3752-4ed3-912f-cfeec55706f8,negative
b641e75b-e6b3-4044-90f9-747fe13f9e75,neutral
26abec65-fc04-4eac-8c61-f8c5dce7ce22,negative
547f65e7-5636-4bf8-b052-48acd2fe5ee0,negative
3558994f-7065-4c5d-8cfe-b78c40b3aceb,negative
26f7fff0-ba9f-4c6e-a0a7-d105d6880f90,negative
40b2ddde-2d37-43b4-bb99-968b7fbfc242,positive
c6dc7a05-9703-49d4-9cb5-a0e5b79f7510,negative
fbeea529-f5d7-4d94-988b-dab590955b9d,neutral
7aa85936-2d9a-4152-b8c1-9903ba0be536,neutral
42c9c9b9-10dc-48a8-a5ae-a93328fd50af,negative
05cb0fc6-5cb5-488d-97c5-a7054d3915a1,positive
09252f3c-6e83-404f-bc35-a9fc2b4cc1eb,neutral
56dbcfba-0c8e-45a4-86ed-69e19d359f52,negative
877ad5ba-9646-434c-9926-64d53ab2d02f,negative
4d565886-8045-44e2-944c-bf4802ecb16b,neutral
69650639-0941-4156-a86e-45355a3c8194,negative
6ad6cae9-8403-4023-9054-31650d833652,neutral
d61368d9-f966-4493-99cd-37670ac59b8c,neutral
dea6fbff-1baa-4f72-9c14-c98129391920,neutral
f6e8ba4c-a041-4b08-8ba5-c04f4f69598a,negative
92342e21-dd54-4331-928d-0fd1562c599b,negative
28939f40-3de3-4044-97a6-0bcfc43f7610,neutral
5eb7dd05-ab37-4d80-82cc-59f9cf4c079e,negative
fbf88d73-6ec4-4182-bc73-b02d81031d50,negative
cd27b323-efd1-4c45-b23d-f6ba194de699,neutral
d6852d46-89a5-430c-9c83-1931f134b221,negative
4f5bb1f3-3377-4af1-bfe6-61b3bc4929b5,neutral
cebfe6ed-7e43-4c32-a72e-8ead5ea44ada,negative
402032b6-835c-4b73-a10b-a8f490b435a5,neutral
bed4d450-2b18-4bbb-9fa1-cff9cbef97f5,neutral
ec68749e-aa12-4b5c-b926-e0fd2e45b2d3,neutral
90bc649e-c2cc-43a3-985f-7f7e56a47835,neutral
f3915603-2e75-450f-9469-b9993ebd4adc,neutral
adebccad-b0c5-47ce-97da-482db0ebffaf,neutral
3c07bbe6-cdeb-4f5c-a486-e1c90214bc8f,negative
e411dd95-6045-40a6-921a-5d90d17aeb9f,negative
7a64c08f-024d-493f-a5a8-5ad32c62d804,neutral
2b15dac5-7b36-49dd-a300-d9425c085ad7,positive
36d24036-0a30-42ee-929c-e5c6a5d6847a,positive
5ab48ce9-9a5d-4e90-96cf-6a75a743287b,negative
958dd1ea-205c-4201-bc7a-89b68d57e78f,negative
5fc81f4e-c15f-4438-a528-23447b28039c,negative
674f3e4a-75b0-41e2-ad34-b8eab3a70d37,negative
950a6b5c-d9bd-400d-9b43-84ae359b9781,neutral
33d4480b-b780-4587-a590-d2db32489580,neutral
29c74216-5a30-47cd-b9f1-fd4a8412686e,negative
65e68607-d6a3-4e13-b53c-3afa8603e569,neutral
48186aff-2f61-4931-adf6-b3951e0bfb75,negative
fa7d0f61-c250-415a-9d76-f82e66bee8cf,neutral
83480d43-718d-4136-a7d8-7a08fe7e276d,neutral
4b3f8b29-f142-4e89-9190-01e6c4bebca3,positive
59122134-bc9c-495f-9c93-7b7515462e2d,neutral
2e52e89f-361f-42c7-bf1e-d1481711f604,negative
a1d5adb5-b931-409e-9708-e40e1e27c776,neutral
0448e430-598b-4e90-a81d-29bf254185f6,negative
fd7a95fc-c027-4317-a747-595c3d46f670,negative
873d4eca-a19a-4fb0-8231-1fda5b4a5555,neutral
83cb004c-6f2e-4ec8-8f2a-4cf647aba21a,neutral
3c7c01bc-ef2b-496d-9647-67a96eb29efd,negative
808fe301-2141-4cdd-9624-2a655365a424,neutral
c4f30d79-ba17-4031-a86c-be90be5cc5ff,negative
31fdd463-f674-4d5d-ba85-0f3eaceaa027,negative
185cbc9f-9d15-4bbf-99fe-a775304267c9,negative
3904ff9b-fee6-4f00-8ab5-2795612c049c,neutral
1f5bd0c6-bd38-44a7-a497-e34006289f2d,negative
2d70e465-1f2c-4626-b6e4-ddcb2d5b666b,positive
f49b0b1b-ade8-4ab8-aeb6-5e4235ff5dc5,negative
32d4af1b-ca37-409d-be08-639c392746b1,negative
34e78087-d0d9-43af-b254-d1bfd1c2e4fa,negative
aaa20f6e-876d-4925-8032-d8419be785b0,neutral
06847f81-c45c-494b-a8c0-9f3daaeab6d9,negative
894955c8-ca13-47ad-bdfd-65ae57347264,neutral
a3b5ebc7-3cf8-4442-88e9-33658719c7aa,neutral
2e4421d3-a46b-4c4f-8e5c-89c253c4da4a,neutral
50129ad8-b69f-4a81-98fa-1801935e3461,positive
bf251a63-e115-426e-ade0-bb9681b61a3d,negative
c29786bc-3f24-4150-a1e6-f2915efa4e5b,negative
e4596724-b913-428b-ae33-53096bf2dcaf,neutral
929ffb4f-391b-4332-9a17-38b0f39d4cd7,negative
6220051f-cd62-4645-a11a-37bba196f075,neutral
3b475d37-14e4-4716-9c2c-0ef7cee95117,neutral
be689e81-8785-4c8e-8032-a9a16e362fe5,neutral
cd7365f0-f2aa-4c69-b8f8-0c7bf10d8820,negative
404cecd2-f92c-49a8-9da7-7566e71ace7c,negative
c4f0e1cc-ce87-419e-a99c-0be888751e05,negative
5bd86ca4-89aa-4459-aa04-be19d77fb8e2,neutral
13d9830b-b0e4-4865-ae56-306fc545c171,neutral
410c4dbd-6c02-411a-a25c-a4e2077d2f77,negative
9ad6dc45-dd50-4a3b-b3ab-df4fe8e92a3e,negative
ec977987-4512-4a43-98f3-e1e6e7f7ff96,positive
d9ee0d08-aa56-44a8-a534-4667b7f5d2b1,negative
2717f50f-a3ca-446a-9100-6e68ebb0bafd,neutral
24449f50-3961-4644-8b52-cfbfb26140de,neutral
9310ebb0-cbb3-4d00-8b3d-1d347eec9eff,neutral
666e46d1-2f1e-41ee-92c3-9df70dfa7165,negative
5106bef4-94ae-4c9f-a776-0c486b195d87,neutral
7e34b023-ef84-4653-a866-fb861abd2532,negative
5d0595b5-23fa-4bed-b17e-e8d06ffa6dac,neutral
25f918e8-697b-4207-9da6-3cc8e5fc9320,negative
f246d9ae-9359-4434-85ef-90ad69937af7,negative
618aa20e-6370-40d0-8317-91aa185dd595,neutral
0d718176-2321-42f9-b9db-7f64ff23214b,negative
f79b19c6-4038-4260-b247-0cbc2b7e62b8,neutral
5556374a-73d4-4365-9fe4-2be71deac42a,neutral
54a0e8e8-e6b4-4532-acf0-7834d2b0a962,neutral
e2e7c9dd-d3ed-49bc-9d45-4a729c085ce3,negative
15f40d7e-eed9-4cc4-9bf6-8d1cc26405cd,negative
0f1581eb-4038-4091-a61a-6b25f3bbfab4,neutral
c367c26f-5530-4564-9048-59a8d81f2e1c,negative
411a6478-eca3-401b-9783-c49fd1bf447b,negative
0aee7e27-1553-4b17-a920-75759706ea5a,negative
ad1241ef-1c02-4ce3-91cf-7e9a52328b58,positive
0db79ea5-79fc-4ba9-8dcf-06bae366b95a,negative
09411209-6e82-4330-a80d-efbdd86ff5c8,neutral
17e06aa0-1e16-49a2-8842-358ef583f1e0,neutral
9d77b538-caf1-4772-8817-97f12b1b104b,negative
17dcb87b-7ae9-486c-b616-072b7511fafe,neutral
6e75b11e-ffdb-4da0-9deb-905576599db0,negative
55903915-3956-43c2-bea3-c8c21f7a0b98,negative
362a065c-48d2-47ca-a365-be34c6698686,negative
6906ae77-4cce-4a4b-96d8-1fc047510663,neutral
3a34d954-7b32-4136-ace3-c8f1c6bf5ec2,negative
cb17304e-093a-4661-b999-875d3da899aa,neutral
f24604a4-e9d8-4b40-a67d-93806190623e,neutral
789501ec-a3e6-454b-9d67-3316b4daf36b,negative
5055f55f-c441-4a7f-9dfd-dc33f13b9d6f,negative
03cdb385-c054-4dbc-ab0a-b4855e85aed6,negative
4da0886b-f66d-4e5d-b51a-fcbecc683eca,neutral
33c143a7-6884-4e5e-a3a7-22b4af87a566,negative
ed84d8b6-1e44-406e-8949-d986ebcabefa,neutral
6ca5d397-4027-4036-b35c-358e9f6f788f,neutral
96b85ceb-9f1e-4432-99f3-5a6815ca9117,neutral
0a7b7119-8194-4b92-9274-b016f7387b80,negative
cd62d44b-c375-4ffe-8e8e-a91fab7afb9a,neutral
bb78b6df-ae2c-48c9-a930-9a6fd8bd3ca4,negative
7a7841a9-4ba4-4296-bbd9-7197cb6a9d57,negative
b3482d8f-03e9-472d-9753-2f4fceef1026,negative
28480eff-e6be-4ab2-9343-ed05eb0b60d7,neutral
68af29dc-adbe-4d5f-8cb5-70ffbbca9dd2,neutral
7e625086-824e-4d5b-8290-aa76017075dc,negative
06b5490a-de59-476f-a66c-92fb8d9f07c7,neutral
d971e674-ae39-4b0b-a299-0284d92a5ed4,negative
ceb46a3b-3533-4f56-9b40-71a99dd67e2b,negative
e66959eb-ae9d-4917-bf9d-844bab0b3d49,negative
d25d3553-c821-4953-be47-ccbe9d6e3f4c,neutral
24cf39e5-e2b4-4a57-81bf-bd596f28254d,negative
